anchor_date,gate_patch_5,gate_patch_10,gate_patch_20,gate_patch_30
2025-04-09,0.24031334,0.25693473,0.198066,0.3046859
2025-04-10,0.25983813,0.25223786,0.18002975,0.3078942
2025-04-11,0.26116163,0.27857995,0.18520744,0.27505106
2025-04-14,0.2710761,0.28197396,0.17709923,0.26985067
2025-04-15,0.27153823,0.26798838,0.17684764,0.2836257
2025-04-16,0.264448,0.27008882,0.17606297,0.28940022
2025-04-17,0.2691497,0.26083556,0.17575295,0.29426178
2025-04-21,0.25525042,0.268486,0.17857504,0.29768848
2025-04-22,0.2573794,0.27361888,0.16093436,0.3080673
2025-04-23,0.26832616,0.26585647,0.15748006,0.30833727
2025-04-24,0.2585523,0.26146063,0.15062077,0.3293663
2025-04-25,0.25452024,0.23867817,0.14739633,0.35940525
2025-04-28,0.26951227,0.24054824,0.14046544,0.349474
2025-04-29,0.25111753,0.24306364,0.13260454,0.3732143
2025-04-30,0.24752429,0.23219183,0.1369504,0.3833335
2025-05-01,0.25245422,0.22805353,0.13866729,0.38082495
2025-05-02,0.23976062,0.21609743,0.14239217,0.40174976
2025-05-05,0.21936555,0.25241885,0.15317458,0.37504092
2025-05-06,0.22980586,0.22940688,0.14757398,0.39321327
2025-05-07,0.21422458,0.25762197,0.16795042,0.36020294
2025-05-08,0.2290717,0.23554438,0.1758921,0.3594918
2025-05-09,0.22522856,0.25212258,0.18561582,0.337033
2025-05-12,0.23758642,0.25209397,0.17105031,0.33926925
2025-05-13,0.2388872,0.25027603,0.16310641,0.34773034
2025-05-14,0.24739155,0.2518457,0.14122689,0.3595359
2025-05-15,0.26136923,0.27110356,0.119149275,0.3483779
2025-05-16,0.27850696,0.2692274,0.10692323,0.3453424
2025-05-19,0.30726814,0.25730395,0.098885156,0.33654273
2025-05-20,0.29417238,0.28120947,0.097120956,0.32749727
2025-05-21,0.27311385,0.3176445,0.11286656,0.296375
2025-05-22,0.25133952,0.32700464,0.11704836,0.30460757
2025-05-23,0.20796396,0.35965365,0.13485721,0.29752517
2025-05-27,0.17824583,0.41869968,0.13452666,0.2685278
2025-05-28,0.15568604,0.42861122,0.14643891,0.26926386
2025-05-29,0.15654327,0.42049253,0.17099668,0.25196755
2025-05-30,0.17589158,0.3571052,0.2048578,0.26214552
2025-06-02,0.17447448,0.34267032,0.22509804,0.25775707
2025-06-03,0.19618888,0.31747192,0.19432183,0.29201743
2025-06-04,0.22171889,0.32557374,0.15688357,0.2958238
2025-06-05,0.22872454,0.30189356,0.11431604,0.35506585
2025-06-06,0.2217203,0.3371921,0.09928726,0.3418003
2025-06-09,0.21724102,0.3400693,0.08755969,0.35512993
2025-06-10,0.25080624,0.3421769,0.0756228,0.33139402
2025-06-11,0.27301612,0.31435832,0.082821906,0.3298036
2025-06-12,0.30149218,0.33006656,0.06807821,0.30036303
