freq,patch_size,horizon,epochs_ran,elapsed_sec,train_samples,val_samples,test_samples,train_mse,train_mae,train_corr,train_rank_corr,train_direction_acc,train_pred_std,train_true_std,val_mse,val_mae,val_corr,val_rank_corr,val_direction_acc,val_pred_std,val_true_std,test_mse,test_mae,test_corr,test_rank_corr,test_direction_acc,test_pred_std,test_true_std,y_train_mean,y_train_std,test_mean_gate_patch_0
hourly,4,10d,27,97.52098237501924,2553,547,548,16.91014289855957,2.539442300796509,-0.0472402789068088,-0.0524747839601581,0.4712103407755582,3.4184601306915283,0.1072988510131836,5.209757328033447,1.661695122718811,-0.147361451650502,-0.2060265868263912,0.4460694698354662,1.9122653007507324,0.1028362661600112,9.24138355255127,2.608721971511841,-0.1117522063374054,-0.1527384012355259,0.5,2.5287296772003174,0.1023615449666976,0.0024258117191493,0.1072988510131836,1.0
hourly,4,20d,21,73.7781108749914,2553,547,548,72.12947082519531,5.094549655914307,0.0611767547007955,0.0885210960849608,0.5330983157070114,8.186870574951172,0.153127834200859,109.9706573486328,8.559324264526367,0.146928439232711,0.1801826657842883,0.4789762340036563,6.214559555053711,0.141805037856102,155.2020721435547,11.420324325561523,0.1780380818559946,0.2455245749238525,0.4635036496350365,6.47481632232666,0.1454658061265945,0.00487852236256,0.153127834200859,1.0
hourly,4,5d,60,211.02268237498356,2553,547,548,11.06655979156494,1.9096856117248535,0.0152343946984743,0.0068231650901997,0.4947121034077555,3.3185884952545166,0.0759601891040802,21.226940155029297,1.6318185329437256,0.0899200708777069,0.0094198959476051,0.5137111517367459,4.547733306884766,0.0752401202917099,12.311772346496582,2.0355968475341797,0.0093223988810774,0.1172361556659189,0.551094890510949,3.441518545150757,0.0779148414731025,0.0011742518981918,0.0759601891040802,1.0
hourly,8,10d,60,192.45284408301816,2553,547,548,0.1004170477390289,0.1995228677988052,0.0341075354103849,0.0504459836313329,0.5029377203290247,0.3008793592453003,0.1072988510131836,0.2560584843158722,0.2859239280223846,0.0440983069568557,-0.0103122888048685,0.5228519195612431,0.4191886782646179,0.1028362661600112,0.1507275253534317,0.2881546020507812,0.02635337767729,0.1822408305976079,0.4945255474452554,0.2974469065666199,0.1023615449666976,0.0024258117191493,0.1072988510131836,1.0
hourly,8,20d,60,184.14146762498424,2553,547,548,1.8342729806900024,0.7998502254486084,-0.0476909267252975,-0.0801817740452381,0.4712103407755582,1.332566261291504,0.153127834200859,3.0956125259399414,0.6550883054733276,0.08230782075303,0.1552686294743167,0.5356489945155393,1.7549103498458862,0.141805037856102,2.0060389041900635,0.8848898410797119,0.0355665858720664,-0.1273460613062607,0.4489051094890511,1.3700186014175415,0.1454658061265945,0.00487852236256,0.153127834200859,1.0
hourly,8,5d,23,70.93787200003862,2553,547,548,10.895854949951172,2.1105470657348633,0.0399664007291269,0.0364745121536983,0.5041128084606346,3.289849281311035,0.0759601891040802,27.7213134765625,4.278532028198242,0.1453139677066346,0.1572283243568625,0.5137111517367459,3.097851514816284,0.0752401202917099,31.486705780029297,5.1174635887146,0.0541390443929701,0.0899150252405654,0.4598540145985401,3.035621881484986,0.0779148414731025,0.0011742518981918,0.0759601891040802,1.0
hourly,12,10d,20,63.03687308297958,2553,547,548,0.0130758257582783,0.0847353935241699,0.0539854778972382,0.0567666365754046,0.5064629847238543,0.045505728572607,0.1072988510131836,0.0158615577965974,0.0937769263982772,0.0382387682418097,-0.0160815124909822,0.5210237659963437,0.0541884489357471,0.1028362661600112,0.0165043380111455,0.0934307873249054,0.0509732027446845,0.151588964461972,0.4908759124087591,0.0525063164532184,0.1023615449666976,0.0024258117191493,0.1072988510131836,1.0
hourly,12,20d,60,174.6555312499986,2553,547,548,0.0248605441302061,0.120394080877304,-0.0671186697481055,-0.0719369290124539,0.4582843713278496,0.027500070631504,0.153127834200859,0.022301347926259,0.1143929064273834,-0.0320844340836055,-0.1047975929715521,0.469835466179159,0.0330567434430122,0.141805037856102,0.0248971488326787,0.1208021640777587,0.0750125315658852,0.0343664413490995,0.4817518248175182,0.0495489239692688,0.1454658061265945,0.00487852236256,0.153127834200859,1.0
hourly,12,5d,57,170.90606624999782,2553,547,548,5.179964542388916,1.2949082851409912,-0.0111528157446023,-0.0049027285824007,0.4935370152761457,2.2646806240081787,0.0759601891040802,12.784749031066896,1.2141218185424805,-0.0837719514141723,-0.0078785690750088,0.4881170018281535,3.538890838623047,0.0752401202917099,4.952705383300781,1.507286787033081,-0.0351816579568184,-0.1313547040117219,0.4270072992700729,2.033933401107788,0.0779148414731025,0.0011742518981918,0.0759601891040802,1.0
weekly,2,10d,19,91.92766649997792,2553,547,548,271.697265625,11.869458198547363,-0.0291112866677222,-0.0104184666493921,0.5033294163728946,16.351781845092773,0.1072988510131836,135.98696899414062,8.738533020019531,-0.1278867229213844,-0.0789895747196225,0.5100548446069469,11.23679256439209,0.1028362661600112,120.59577178955078,8.01974868774414,-0.0644432587633916,-0.1424727062943749,0.4178832116788321,8.9236478805542,0.1023615449666976,0.0024258117191493,0.1072988510131836,1.0
